!!SBtab TableName='Reaction' TableType='Reaction'																			
!Reaction	!SumFormula	!Reaction:Identifiers:kegg.reaction	!IsReversible	!NameForPlots	!Gene	!Bnumber													
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	RPTSsy	1	pts	ptsG + crr	b1101 + b2417													
substrate catalytic rate constant	200			PCK_R00341	R00341														
substrate catalytic rate constant	200			PPC_R00345	R00345														
substrate catalytic rate constant	200			ACEA_R00479	R00479														
substrate catalytic rate constant	200			ACEB_R00472	R00472														
substrate catalytic rate constant	200			PTA_R00230	R00230														
substrate catalytic rate constant	200			ACKA_R00315	R00315														
substrate catalytic rate constant	200			STH_R00112	R00112														
product catalytic rate constant	324			PTS_RPTSsy	RPTSsy	1/s													
product catalytic rate constant	353			PGI_R02740	R02740	1/s													
product catalytic rate constant	334			PFK_R04779	R04779	1/s													
product catalytic rate constant	350			ALD_R01070	R01070	1/s													
product catalytic rate constant	1270			TIM_R01015	R01015	1/s													
product catalytic rate constant	161			GAP_R01061	R01061	1/s													
product catalytic rate constant	604			PGK_R01512	R01512	1/s													
product catalytic rate constant	85.5			PGM_R01518	R01518	1/s													
product catalytic rate constant	616			ENO_R00658	R00658	1/s													
product catalytic rate constant	296			PYK_R00200	R00200	1/s													
product catalytic rate constant	50			PDH_R00209	R00209	1/s													
product catalytic rate constant	385			ZWF_R00835	R00835	1/s													
product catalytic rate constant	241			GLH_R02035	R02035	1/s													
product catalytic rate constant	172			PGD_R01528	R01528	1/s													
product catalytic rate constant	349			RPI_R01056	R01056	1/s													
product catalytic rate constant	134			RPE_R01529	R01529	1/s													
product catalytic rate constant	525			TXT_R01641	R01641	1/s													
product catalytic rate constant	472			TAL_R08575	R08575	1/s													
product catalytic rate constant	661			TXT_R01067	R01067	1/s													
product catalytic rate constant	73.2			FBP_R00762	R00762	1/s													
product catalytic rate constant	346			CSN_R00351	R00351	1/s													
product catalytic rate constant	406			ACN_R00351	R00351	1/s													
product catalytic rate constant	523			ACN_R01900	R01900	1/s													
product catalytic rate constant	50			ICD_R00709	R00709	1/s													
product catalytic rate constant	337			KGD_R08549	R08549	1/s													
product catalytic rate constant	75.2			SCS_R00405	R00405	1/s													
product catalytic rate constant	161			SDH_R02164	R02164	1/s													
product catalytic rate constant	166			FUM_R01082	R01082	1/s													
product catalytic rate constant	767			MDH_R00342	R00342	1/s													
product catalytic rate constant	200			EDD_R02036	R02036														
product catalytic rate constant	200			EDA_R05605	R05605														
product catalytic rate constant	200			MAEA_R00214	R00214														
product catalytic rate constant	200			PCK_R00341	R00341														
product catalytic rate constant	200			PPC_R00345	R00345														
product catalytic rate constant	200			ACEA_R00479	R00479														
product catalytic rate constant	200			ACEB_R00472	R00472														
product catalytic rate constant	200			PTA_R00230	R00230														
product catalytic rate constant	200			ACKA_R00315	R00315														
product catalytic rate constant	200			STH_R00112	R00112														
!!SBtab TableName='ConcentrationConstraint' TableType='Quantity' Unit='mM'																			
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	!Concentration:Min	!Concentration:Max															
concentration	_S__Malate	C00149	0.001	10															
concentration	Acetyl_CoA	C00024	0.001	10															
concentration	Fumarate	C00122	0.001	10															
concentration	cis_Aconitate	C00417	0.001	10															
concentration	_6_Phospho_D_gluconate	C00345	0.001	10															
concentration	Orthophosphate	C00009	10	10															
concentration	Pyruvate	C00022	0.001	10															
concentration	NADPplus	C00006	0.1	0.1															
concentration	NADPH	C00005	1	1															
concentration	NADH	C00004	0.1	0.1															
concentration	NADplus	C00003	1	1															
concentration	ATP	C00002	5	5															
concentration	H2O	C00001	1	1															
concentration	_2_Oxoglutarate	C00026	0.001	10															
concentration	Oxaloacetate	C00036	0.001	10															
concentration	Ubiquinone	C00399	0.1	0.1															
concentration	D_Erythrose_4_phosphate	C00279	0.001	10															
concentration	Ubiquinol	C00390	0.1	0.1															
concentration	ADP	C00008	0.5	0.5															
concentration	Isocitrate	C00311	0.001	10															
concentration	D_Ribulose_5_phosphate	C00199	0.001	10															
concentration	D_Xylulose_5_phosphate	C00231	0.001	10															
concentration	D_Glucose_6_phosphate	C00092	0.001	10															
concentration	_3_Phospho_D_glyceroyl_phosphate	C00236	0.001	10															
concentration	CoA	C00010	1	1															
concentration	CO2	C00011	0.01	0.01															
concentration	D_Ribose_5_phosphate	C00117	0.001	10															
concentration	Glycerone_phosphate	C00111	0.001	10															
concentration	D_Glucose	C00031	0.001	10															
concentration	D_Fructose_1_6_bisphosphate	C00354	0.001	10															
concentration	D_Glyceraldehyde_3_phosphate	C00118	0.001	10															
concentration	Phosphoenolpyruvate	C00074	0.001	10															
concentration	Citrate	C00158	0.001	10															
concentration	Succinyl_CoA	C00091	0.001	10															
concentration	_3_Phospho_D_glycerate	C00197	0.001	10															
concentration	D_Glucono_1_5_lactone_6_phosphate	C01236	0.001	10															
concentration	D_Fructose_6_phosphate	C00085	0.001	10															
concentration	_2_Phospho_D_glycerate	C00631	0.001	10															
concentration	Succinate	C00042	0.001	10															
concentration	Sedoheptulose_7_phosphate	C05382	0.001	10															
concentration	Acetate	C00033	0.001	10															
concentration	Acetyl_phosphate	C00227	0.001	10															
concentration	Glyoxylate	C00048	0.001	10															
concentration	_2_Keto_3_deoxy_6_phospho_gluconate	C04442	0.001	10															
concentration	HCO3	C00288	0.001	10															
!!SBtab TableName='Flux' TableType='Quantity' Unit='mM/s'																			
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	!Flux	glc,mu=0.95	glc,mu=0.93	glc,mu=0.90	glc,mu=0.75	glc,mu=0.64	glc,mu=0.53	glc,mu=0.45	glc,mu=0.42	glu,mu=0.93	glu,mu=0.90	glu,mu=0.89	glu,mu=0.60	glu,mu=0.50	glu,mu=0.44	glu,mu=0.32	glu,mu=0.23
flux	PTS_RPTSsy	RPTSsy	13.7	13.7	12.9	11.7	9.5	7.1	6	4.9	4.4	12.9	11.8	12.5	9	7.7	7.3	6.6	5.5
flux	PGI_R02740	R02740	10.4	10.4	10.3	9	7.5	5.2	4.5	3.4	2.9	9.5	8.7	10.4	7.9	6.8	6.2	5.8	4.7
flux	PFK_R04779	R04779	11.6	11.6	11.4	10	8.3	6	5.1	4.1	3.5	10.5	9.7	11.1	8.1	7.1	6.4	6.1	5
flux	ALD_R01070	R01070	11.6	11.6	11.4	10	8.3	6	5.1	4.1	3.5	10.5	9.7	11.1	8.1	7.1	6.4	6.1	5
flux	TIM_R01015	R01015	11.6	11.6	11.4	10	8.3	6	5.1	4.1	3.5	10.5	9.7	11.1	8.1	7.1	6.4	6.1	5
flux	GAP_R01061	R01061	24.2	24.2	23.2	20.6	16.9	12.3	10.4	8.4	7.4	22.3	20.4	22.5	16.4	14.2	13.2	12.3	10.2
flux	PGK_R01512	R01512	24.2	24.2	23.2	20.6	16.9	12.3	10.4	8.4	7.4	22.3	20.4	22.5	16.4	14.2	13.2	12.3	10.2
flux	PGM_R01518	R01518	22.7	22.7	21.8	19.3	15.7	11.3	9.6	7.7	6.8	20.9	19.1	21.2	15.5	13.4	12.5	11.8	9.9
flux	ENO_R00658	R00658	22.7	22.7	21.8	19.3	15.7	11.3	9.6	7.7	6.8	20.9	19.1	21.2	15.5	13.4	12.5	11.8	9.9
flux	PYK_R00200	R00200	5.5	5.5	5.3	4.2	3.3	1.6	1.4	0.9	0.5	4.4	3.8	5.2	3.6	2.9	2.3	2.4	1.8
flux	PDH_R00209	R00209	16.6	16.6	15.6	13.4	10.4	6.7	5.6	4.3	3.7	15.2	13.5	15	10.7	9	8.5	7.9	6.7
flux	ZWF_R00835	R00835	3.2	3.2	2.6	2.7	2	1.8	1.5	1.5	1.5	3.3	3	2.1	1	0.9	1.1	0.7	0.8
flux	GLH_R02035	R02035	3.2	3.2	2.6	2.7	2	1.8	1.5	1.5	1.5	3.3	3	2.1	1	0.9	1.1	0.7	0.8
flux	PGD_R01528	R01528	2.7	2.7	2.4	2.3	1.9	1.6	1.3	1.4	1.2	2.4	2.2	1.9	0.8	0.7	0.6	0.6	0.6
flux	RPI_R01056	R01056	1.4	1.4	1.3	1.2	1	0.9	0.7	0.7	0.6	1.3	1.2	1.1	0.6	0.5	0.4	0.4	0.3
flux	RPE_R01529	R01529	1.3	1.3	1.1	1.1	0.9	0.8	0.6	0.7	0.6	1.1	1	0.8	0.3	0.2	0.2	0.3	0.3
flux	TXT_R01641	R01641	0.8	0.8	0.7	0.7	0.6	0.5	0.4	0.4	0.4	0.8	0.7	0.6	0.3	0.2	0.2	0.2	0.2
flux	TAL_R08575	R08575	0.8	0.8	0.7	0.7	0.6	0.5	0.4	0.4	0.4	0.8	0.7	0.6	0.3	0.2	0.2	0.2	0.2
flux	TXT_R01067	R01067	0.5	0.5	0.4	0.4	0.3	0.3	0.2	0.2	0.2	0.4	0.3	0.2	0	0	0	0.1	0.1
flux	FBP_R00762	R00762	0.5	0.5	0.2	0.4	0.1	0.2	0.1	0.1	0.3	0.9	0.8	0.2	0.2	0.1	0.4	0.1	0.2
flux	CSN_R00351	R00351	3.9	3.9	4.3	4	7	5.1	4.4	3.2	2.7	4.8	4.1	4.5	4.1	3.9	3.8	4.1	3.7
flux	ACN_R00351	R00351	3.9	3.9	4.3	4	7	5.1	4.4	3.2	2.7	4.8	4.1	4.5	4.1	3.9	3.8	4.1	3.7
flux	ACN_R01900	R01900	3.9	3.9	4.3	4	7	5.1	4.4	3.2	2.7	4.8	4.1	4.5	4.1	3.9	3.8	4.1	3.7
flux	ICD_R00709	R00709	3.9	3.9	4.3	4	7	5.1	4.4	3.2	2.7	4.8	4.1	4.5	4.1	3.9	3.8	4.1	3.7
flux	KGD_R08549	R08549	2.6	2.6	3	2.7	6	4.2	3.5	2.5	2	3.5	2.8	3.3	2.8	2.4	2.1	2.2	1.7
flux	SCS_R00405	R00405	2.6	2.6	3	2.7	6	4.2	3.5	2.5	2	3.5	2.8	3.3	2.8	2.4	2.1	2.2	1.7
flux	SDH_R02164	R02164	2.6	2.6	3	2.7	6	4.2	3.5	2.5	2	3.5	2.8	3.3	2.8	2.4	2.1	2.2	1.7
flux	FUM_R01082	R01082	2.6	2.6	3	2.7	6	4.2	3.5	2.5	2	3.5	2.8	3.3	2.8	2.4	2.1	2.2	1.7
flux	MDH_R00342	R00342	2.6	2.6	3	2.7	6	4.2	3.5	2.5	2	3.5	2.8	3.3	2.8	2.4	2.1	2.2	1.7
flux	EDD_R02036	R02036	0	0.5	0.2	0.4	0.1	0.2	0.1	0.1	0.3	0.9	0.8	0.2	0.2	0.1	0.4	0.1	0.2
flux	EDA_R05605	R05605	0	0.5	0.2	0.4	0.1	0.2	0.1	0.1	0.3	0.9	0.8	0.2	0.2	0.1	0.4	0.1	0.2
flux	MAEA_R00214	R00214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flux	PCK_R00341	R00341	0	0.8	1	0.8	2.6	1.2	0.9	0.8	0.8	2	1.7	0.9	1.4	1.6	1	1.3	0.5
flux	PPC_R00345	R00345	0	3.7	3.8	3.5	4.9	3.2	2.6	2.3	2.2	4.8	4.4	3.6	3.7	3.9	3.5	3.8	2.8
flux	ACEA_R00479	R00479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flux	ACEB_R00472	R00472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
flux	PTA_R00230	R00230	0	10.5	9.1	7.3	1.6	0	0	0	0	8.2	7.3	8.3	5.2	3.9	3.6	3.1	2.5
flux	ACKA_R00315	R00315	0	10.5	9.1	7.3	1.6	0	0	0	0	8.2	7.3	8.3	5.2	3.9	3.6	3.1	2.5
flux	STH_R00112	R00112	0	5.2	5.4	5.4	1.3	2	1.8	1.6	1.8	4.2	4.9	5.7	4.1	2.9	2	0.1	0
!!SBtab TableName='GibbsEnergyOfFormation' TableType='Quantity' Unit='kJ/mol' StandardConcentration='1mM'																			
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	!G0																
standard Gibbs energy of formation	_S__Malate	C00149	-762																
standard Gibbs energy of formation	Acetyl_CoA	C00024	-792																
standard Gibbs energy of formation	Fumarate	C00122	-524																
standard Gibbs energy of formation	cis_Aconitate	C00417	-838																
standard Gibbs energy of formation	_6_Phospho_D_gluconate	C00345	-1110																
standard Gibbs energy of formation	Orthophosphate	C00009	-462																
standard Gibbs energy of formation	Pyruvate	C00022	-424																
standard Gibbs energy of formation	NADPplus	C00006	-865																
standard Gibbs energy of formation	NADPH	C00005	-823																
standard Gibbs energy of formation	NADH	C00004	-774																
standard Gibbs energy of formation	NADplus	C00003	-814																
standard Gibbs energy of formation	ATP	C00002	-1040																
standard Gibbs energy of formation	H2O	C00001	-234																
standard Gibbs energy of formation	_2_Oxoglutarate	C00026	-658																
standard Gibbs energy of formation	Oxaloacetate	C00036	-775																
standard Gibbs energy of formation	Ubiquinone	C00399	-896																
standard Gibbs energy of formation	D_Erythrose_4_phosphate	C00279	-593																
standard Gibbs energy of formation	Ubiquinol	C00390	-931																
standard Gibbs energy of formation	ADP	C00008	-855																
standard Gibbs energy of formation	Isocitrate	C00311	-1070																
standard Gibbs energy of formation	D_Ribulose_5_phosphate	C00199	-693																
standard Gibbs energy of formation	D_Xylulose_5_phosphate	C00231	-696																
standard Gibbs energy of formation	D_Glucose_6_phosphate	C00092	-805																
standard Gibbs energy of formation	_3_Phospho_D_glyceroyl_phosphate	C00236	-979																
standard Gibbs energy of formation	CoA	C00010	-759																
standard Gibbs energy of formation	CO2	C00011	-468																
standard Gibbs energy of formation	D_Ribose_5_phosphate	C00117	-695																
standard Gibbs energy of formation	Glycerone_phosphate	C00111	-502																
standard Gibbs energy of formation	D_Glucose	C00031	-604																
standard Gibbs energy of formation	D_Fructose_1_6_bisphosphate	C00354	-1000																
standard Gibbs energy of formation	D_Glyceraldehyde_3_phosphate	C00118	-497																
standard Gibbs energy of formation	Phosphoenolpyruvate	C00074	-582																
standard Gibbs energy of formation	Citrate	C00158	-1080																
standard Gibbs energy of formation	Succinyl_CoA	C00091	-1020																
standard Gibbs energy of formation	_3_Phospho_D_glycerate	C00197	-816																
standard Gibbs energy of formation	D_Glucono_1_5_lactone_6_phosphate	C01236	-853																
standard Gibbs energy of formation	D_Fructose_6_phosphate	C00085	-803																
standard Gibbs energy of formation	_2_Phospho_D_glycerate	C00631	-812																
standard Gibbs energy of formation	Succinate	C00042	-537																
standard Gibbs energy of formation	Sedoheptulose_7_phosphate	C05382	-898																
standard Gibbs energy of formation	Acetate	C00033	-247																
standard Gibbs energy of formation	Acetyl_phosphate	C00227	-1106																
standard Gibbs energy of formation	Glyoxylate	C00048	-431																
standard Gibbs energy of formation	_2_Keto_3_deoxy_6_phospho_gluconate	C04442	-1451																
standard Gibbs energy of formation	HCO3	C00288	-548																
!!SBtab TableName='GibbsEnergyOfReaction' TableType='Quantity' Unit='kJ/mol' StandardConcentration='1mM'																			
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	!dG0	!OriginaldG0	!SumFormula														
standard Gibbs energy of reaction	PTS_RPTSsy	RPTSsy	-44.3	-44.3	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate														
standard Gibbs energy of reaction	PGI_R02740	R02740	2.51	2.51	D_Glucose_6_phosphate <=> D_Fructose_6_phosphate														
standard Gibbs energy of reaction	PFK_R04779	R04779	-18.5	-18.5	ATP + D_Fructose_6_phosphate <=> ADP + D_Fructose_1_6_bisphosphate														
standard Gibbs energy of reaction	ALD_R01070	R01070	4.13	4.13	D_Fructose_1_6_bisphosphate <=> Glycerone_phosphate + D_Glyceraldehyde_3_phosphate														
standard Gibbs energy of reaction	TIM_R01015	R01015	5.53	5.53	Glycerone_phosphate <=> D_Glyceraldehyde_3_phosphate														
standard Gibbs energy of reaction	GAP_R01061	R01061	19.7	19.7	Orthophosphate + NADplus + D_Glyceraldehyde_3_phosphate <=> NADH + _3_Phospho_D_glyceroyl_phosphate														
standard Gibbs energy of reaction	PGK_R01512	R01512	-18.7	-18.7	ADP + _3_Phospho_D_glyceroyl_phosphate <=> ATP + _3_Phospho_D_glycerate														
standard Gibbs energy of reaction	PGM_R01518	R01518	4.14	4.14	_3_Phospho_D_glycerate <=> _2_Phospho_D_glycerate														
standard Gibbs energy of reaction	ENO_R00658	R00658	-4.09	-4.09	_2_Phospho_D_glycerate <=> H2O + Phosphoenolpyruvate														
standard Gibbs energy of reaction	PYK_R00200	R00200	-24.8	-24.8	ADP + Phosphoenolpyruvate <=> Pyruvate + ATP														
standard Gibbs energy of reaction	PDH_R00209	R00209	-35.5	-35.5	Pyruvate + NADplus + CoA <=> Acetyl_CoA + NADH + CO2														
standard Gibbs energy of reaction	ZWF_R00835	R00835	-6.35	-6.34	NADPplus + D_Glucose_6_phosphate <=> NADPH + D_Glucono_1_5_lactone_6_phosphate														
standard Gibbs energy of reaction	GLH_R02035	R02035	-24.7	-24.6	H2O + D_Glucono_1_5_lactone_6_phosphate <=> _6_Phospho_D_gluconate														
standard Gibbs energy of reaction	PGD_R01528	R01528	-6.23	-6.23	_6_Phospho_D_gluconate + NADPplus <=> NADPH + D_Ribulose_5_phosphate + CO2														
standard Gibbs energy of reaction	RPI_R01056	R01056	-2.03	-2.03	D_Ribulose_5_phosphate <=> D_Ribose_5_phosphate														
standard Gibbs energy of reaction	RPE_R01529	R01529	-3.38	-3.38	D_Ribulose_5_phosphate <=> D_Xylulose_5_phosphate														
standard Gibbs energy of reaction	TXT_R01641	R01641	-3.86	-3.85	D_Xylulose_5_phosphate + D_Ribose_5_phosphate <=> D_Glyceraldehyde_3_phosphate + Sedoheptulose_7_phosphate														
standard Gibbs energy of reaction	TAL_R08575	R08575	-0.688	-0.687	D_Glyceraldehyde_3_phosphate + Sedoheptulose_7_phosphate <=> D_Erythrose_4_phosphate + D_Fructose_6_phosphate														
standard Gibbs energy of reaction	TXT_R01067	R01067	-10.1	-10.1	D_Erythrose_4_phosphate + D_Xylulose_5_phosphate <=> D_Glyceraldehyde_3_phosphate + D_Fructose_6_phosphate														
standard Gibbs energy of reaction	FBP_R00762	R00762	-26.8	-26.8	H2O + D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate														
standard Gibbs energy of reaction	CSN_R00351	R00351	-38.5	-38.4	Acetyl_CoA + H2O + Oxaloacetate <=> CoA + Citrate														
standard Gibbs energy of reaction	ACN_R00351	R00351	8.33	8.32	Citrate <=> cis_Aconitate + H2O														
standard Gibbs energy of reaction	ACN_R01900	R01900	-0.687	-0.687	cis_Aconitate + H2O <=> Isocitrate														
standard Gibbs energy of reaction	ICD_R00709	R00709	-11.4	-11.4	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2														
standard Gibbs energy of reaction	KGD_R08549	R08549	-28.4	-28.3	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA														
standard Gibbs energy of reaction	SCS_R00405	R00405	1.34	1.34	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate														
standard Gibbs energy of reaction	SDH_R02164	R02164	-21.6	-21.6	Ubiquinone + Succinate <=> Fumarate + Ubiquinol														
standard Gibbs energy of reaction	FUM_R01082	R01082	-3.45	-3.45	Fumarate + H2O <=> _S__Malate														
standard Gibbs energy of reaction	MDH_R00342	R00342	26.9	26.9	_S__Malate + NADplus <=> NADH + Oxaloacetate														
standard Gibbs energy of reaction	EDD_R02036	R02036	-43.1	-43.1	_6_Phospho_D_gluconate <=> _2_Keto_3_deoxy_6_phospho_gluconate + H2O														
standard Gibbs energy of reaction	EDA_R05605	R05605	15.5	15.5	_2_Keto_3_deoxy_6_phospho_gluconate <=> D_Glyceraldehyde_3_phosphate + Pyruvate														
standard Gibbs energy of reaction	MAEA_R00214	R00214	13	13	_S__Malate + NADplus <=> NADH + Pyruvate + CO2														
standard Gibbs energy of reaction	PCK_R00341	R00341	10.3	10.3	ATP + Oxaloacetate <=> ADP + Phosphoenolpyruvate + CO2														
standard Gibbs energy of reaction	PPC_R00345	R00345	-4.2	-4.2	H2O + Phosphoenolpyruvate + HCO3 <=> Orthophosphate + Oxaloacetate + H2O														
standard Gibbs energy of reaction	ACEA_R00479	R00479	-33.6	-33.6	Isocitrate <=> Succinate + Glyoxylate														
standard Gibbs energy of reaction	ACEB_R00472	R00472	-32.7	-32.7	Acetyl_CoA + H2O + Glyoxylate <=> _S__Malate + CoA														
standard Gibbs energy of reaction	PTA_R00230	R00230	9.8	9.8	Acetyl_CoA + Orthophosphate <=> CoA + Acetyl_phosphate														
standard Gibbs energy of reaction	ACKA_R00315	R00315	-13.4	-13.4	ADP + Acetyl_phosphate <=> ATP + Acetate														
standard Gibbs energy of reaction	STH_R00112	R00112	-1	-1	NADplus + NADPH <=> NADH + NADPplus														
!!SBtab TableName='Concentration' TableType='Quantity' Unit='mM'																			
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	!Concentration																
concentration	_S__Malate	C00149	1.68																
concentration	Acetyl_CoA	C00024	0.606																
concentration	Fumarate	C00122	0.115																
concentration	cis_Aconitate	C00417	0.0161																
concentration	_6_Phospho_D_gluconate	C00345	3.81																
concentration	Orthophosphate	C00009	NaN																
concentration	Pyruvate	C00022	0.39																
concentration	NADPplus	C00006	0.00208																
concentration	NADPH	C00005	0.121																
concentration	NADH	C00004	0.0832																
concentration	NADplus	C00003	2.55																
concentration	ATP	C00002	9.63																
concentration	H2O	C00001	NaN																
concentration	_2_Oxoglutarate	C00026	0.443																
concentration	Oxaloacetate	C00036	NaN																
concentration	Ubiquinone	C00399	NaN																
concentration	D_Erythrose_4_phosphate	C00279	NaN																
concentration	Ubiquinol	C00390	NaN																
concentration	ADP	C00008	0.555																
concentration	Isocitrate	C00311	0.02																
concentration	D_Ribulose_5_phosphate	C00199	NaN																
concentration	D_Xylulose_5_phosphate	C00231	NaN																
concentration	D_Glucose_6_phosphate	C00092	8.75																
concentration	_3_Phospho_D_glyceroyl_phosphate	C00236	NaN																
concentration	CoA	C00010	1.37																
concentration	CO2	C00011	NaN																
concentration	D_Ribose_5_phosphate	C00117	1.32																
concentration	Glycerone_phosphate	C00111	0.374																
concentration	D_Glucose	C00031	17.4																
concentration	D_Fructose_1_6_bisphosphate	C00354	15.2																
concentration	D_Glyceraldehyde_3_phosphate	C00118	NaN																
concentration	Phosphoenolpyruvate	C00074	0.184																
concentration	Citrate	C00158	1.96																
concentration	Succinyl_CoA	C00091	0.233																
concentration	_3_Phospho_D_glycerate	C00197	1.54																
concentration	D_Glucono_1_5_lactone_6_phosphate	C01236	NaN																
concentration	D_Fructose_6_phosphate	C00085	NaN																
concentration	_2_Phospho_D_glycerate	C00631	NaN																
concentration	Succinate	C00042	0.569																
concentration	Sedoheptulose_7_phosphate	C05382	NaN																
concentration	Acetate	C00033	NaN																
concentration	Acetyl_phosphate	C00227	NaN																
concentration	Glyoxylate	C00048	NaN																
concentration	_2_Keto_3_deoxy_6_phospho_gluconate	C04442	NaN																
concentration	HCO3	C00288	NaN																
!!SBtab TableName='EnzymeConcentration' TableType='Quantity' Unit='mM'																			
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	!EnzymeConcentration	NQ381 (400)	NQ381 (500)	NQ381 (800)	NCM3722												
concentration of enzyme	PTS_RPTSsy	RPTSsy	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	PGI_R02740	R02740	0.000867	0.000867	0.000886	0.000985	0.00106												
concentration of enzyme	PFK_R04779	R04779	0.00061	0.00061	0.000619	0.000622	0.000627												
concentration of enzyme	ALD_R01070	R01070	0.00316	0.00316	0.00348	0.00351	0.0039												
concentration of enzyme	TIM_R01015	R01015	0.0012	0.0012	0.00155	0.00134	0.00183												
concentration of enzyme	GAP_R01061	R01061	0.0119	0.0119	0.0129	0.0133	0.0147												
concentration of enzyme	PGK_R01512	R01512	0.003	0.003	0.00308	0.00318	0.00361												
concentration of enzyme	PGM_R01518	R01518	0.00234	0.00234	0.00235	0.00249	0.00271												
concentration of enzyme	ENO_R00658	R00658	0.00634	0.00634	0.00702	0.00747	0.00832												
concentration of enzyme	PYK_R00200	R00200	0.00327	0.00327	0.00285	0.00245	0.00276												
concentration of enzyme	PDH_R00209	R00209	0.00832	0.00832	0.00868	0.00863	0.00919												
concentration of enzyme	ZWF_R00835	R00835	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	GLH_R02035	R02035	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	PGD_R01528	R01528	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	RPI_R01056	R01056	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	RPE_R01529	R01529	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	TXT_R01641	R01641	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	TAL_R08575	R08575	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	TXT_R01067	R01067	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	FBP_R00762	R00762	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	CSN_R00351	R00351	0.00885	0.00885	0.00805	0.00615	0.00477												
concentration of enzyme	ACN_R00351	R00351	0.00474	0.00474	0.00422	0.00331	0.00283												
concentration of enzyme	ACN_R01900	R01900	0.00474	0.00474	0.00422	0.00331	0.00283												
concentration of enzyme	ICD_R00709	R00709	0.0155	0.0155	0.0155	0.0131	0.0139												
concentration of enzyme	KGD_R08549	R08549	0.0103	0.0103	0.0106	0.00924	0.00817												
concentration of enzyme	SCS_R00405	R00405	0.00887	0.00887	0.00846	0.0066	0.00518												
concentration of enzyme	SDH_R02164	R02164	0.0049	0.0049	0.00456	0.00418	0.00351												
concentration of enzyme	FUM_R01082	R01082	0.00236	0.00236	0.00205	0.00165	0.00128												
concentration of enzyme	MDH_R00342	R00342	0.0045	0.0045	0.00449	0.0041	0.0039												
concentration of enzyme	EDD_R02036	R02036	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	EDA_R05605	R05605	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	MAEA_R00214	R00214	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	PCK_R00341	R00341	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	PPC_R00345	R00345	0.00156	0.00156	0.00181	0.0018	0.00192												
concentration of enzyme	ACEA_R00479	R00479	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	ACEB_R00472	R00472	NaN	NaN	NaN	NaN	NaN												
concentration of enzyme	PTA_R00230	R00230	0.000973	0.000973	0.000996	0.000979	0.000952												
concentration of enzyme	ACKA_R00315	R00315	0.000595	0.000595	0.000651	0.000641	0												
concentration of enzyme	STH_R00112	R00112	NaN	NaN	NaN	NaN	NaN												
!!SBtab TableName='Position' TableType='Position'																			
!Element	!PositionX	!PositionY																	
_S__Malate	0.328	0.0951																	
Acetyl_CoA	0.359	0.229																	
Fumarate	0.362	-0.00161																	
cis_Aconitate	0.562	0.21																	
_6_Phospho_D_gluconate	0.616	0.957																	
Orthophosphate	0.0564	0.638																	
Pyruvate	0.352	0.309																	
NADPplus	0.0595	0.388																	
NADPH	0.0611	0.447																	
NADH	0.0595	0.562																	
NADplus	0.058	0.506																	
ATP	0.0564	0.698																	
H2O	0.449	0.128																	
_2_Oxoglutarate	0.644	0.0556																	
Oxaloacetate	0.356	0.176																	
Ubiquinone	0.331	-0.00941																	
D_Erythrose_4_phosphate	0.504	0.871																	
Ubiquinol	0.317	-0.0326																	
ADP	0.0549	0.758																	
Isocitrate	0.638	0.138																	
D_Ribulose_5_phosphate	0.668	0.871																	
D_Xylulose_5_phosphate	0.609	0.841																	
D_Glucose_6_phosphate	0.352	0.965																	
_3_Phospho_D_glyceroyl_phosphate	0.352	0.642																	
